time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,Number of Bus Routes,Road available,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,construction,increasing railway trips,increaing bus trips,ITRR,Land Use for mobility,daily railway capacity,Daily railway trips,road construiction,increasing railway lines,increasing bus routes,RCR,IRBR,gdp growth rate,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,"""emissions of greenhouse gases (GHG) mobility""",railway electricity co2 emission,number of trains,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,DAILY CHOSEN RAILWAY,"""Motorization rate number of motorized vehicles per 1000 inhabitants.""",railway activity per year,Railway Daily Occupancy rate 0,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,MAX CAPACITY RAILWAY,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,VEHICLES PER LINE,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,business income multiplier,number of bus,VEHICLES PER ROUTE,CO2 CAPTURE PER GREEN AREA,business growth,DIESEL PETROL RATIO,car diesel co2 emissions,increase amount,INITIAL RATIO CAR PETROL,number of mototized private vehicles,GDPGN,Emissions of greenhouse gases,TPC,percentage car diesel,percentafe car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,PRIVATE PARKING CONSTRUCTION,MAX CAPACITY BUS,BUS Daily Occupancy rate,daily bus capacity,DAILY CHOSEN BUS,PEDESTRIAN SIDEWALK CONSTRUCTION,Daily bus trips,ticket fare pt 10 km,Mobility space usage,Affordability of public transport for the poorest group,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,ghg emissions,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,"""co2 capture sea/river""",CO2 TECHNOLOGIES CAPTURE,DAILY CHOSEN CAR,"""emissions of greenhouse gases (GHG) business""",BODY OF WATER M2,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,capture,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,GREEN AREA,Total GHG,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,EpB,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,housing construction,net births,business construction,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN
2031,2071,2021,1,1,94,420000.0,2,0,18.489,75,0,21040.0,0,0.0,0,29400.0,12000,150,21000.0,0,0,0.05,0,0.0005235120681077593,1,93766.08135582523,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,7570,468.15995418098487,618585.0,0.6308333333333334,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.00796622293189224,3.91210447011552,17238.667513494678,0.9133325931150398,0.1991,104695.65217391305,0.008489735,0.4189624457762405,2.3,0.19803709309471668,0.7747417971445245,0.7789,0.022,0.027221109760758845,20,80,0.2920152062813657,139037.28,40601,20,1737.9660000000001,1.4,0.13136408952698805,0.08070040157412098,1,1,1,93773.15551563502,16.3,8.414774086378737,67729.375,0.001,4731.8,9,240800,7.074159809801674,4731800.0,7167197.987400001,1,72470.175,512648232.79999995,101523365.80385558,13954853.81370785,764.7259889911902,397170013.1824365,65096.16516060135,1,59937500.0,94322.29304863229,1,1,1,1,1,1,0.000455,1,1,1,1,1,2797.5876895034426,1040.8870137139086,1280.6294819266093,2.40354609929078,0.7340425531914894,1744.625671030453,0.5964539007092199,1.5,1035,3389,841,172.2167808003682,17859.67541394182,4.342042382256771,12747.958791705836,1615.2439666868802,223805.45631506035,9232860.0,0.1,1.0755854955431663,0.0258,0.00831,0.0902,129.20058905374046,2.0,0.005412287855066367,15547.603977586095,0.0104,0.1958,0,0.8992193392757782,95726.39054778974,0.8488290089136673,0.0,0.010824575710132733,2.6,0.0671,35759.48914844802,2.3,148159.21208056997,4.143213888361718,0.9978350848579735,100,0.662,80,0.05696
2032,2071,2021,1,1,94,441000.0,2,0,18.489,75,0,40.0,0,0.0,0,50440.0,12000,150,0.0,0,0,0.0,0,0.0004121739124915546,1,96232.13787243704,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,7644,468.59113905477153,618585.0,0.637,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008006092087508446,3.91210447011552,17750.153060845892,0.719465640530136,0.1991,107944.34782608696,0.008418266,0.41743429910995006,2.3,0.19803419197981698,0.7747304476799571,0.7789,0.022,0.02723536034022589,20,80,0.3000202535607716,139037.28,41714,20,1737.9660000000001,1.4,0.21879786225903433,0.08065818813737521,1,1,1,96239.1552216081,16.3,8.403805100857124,67729.375,0.001,4731.8,9,248272,7.017349171066149,4731800.0,7167197.987400001,1,72470.175,527866663.49999994,104535648.17930444,14376638.792015264,787.8398058024364,408954376.52868026,67027.6223130507,1,59937500.0,115625.2735642673,1,1,1,1,1,1,0.000455,1,1,1,1,1,2799.052260420487,1041.4317745017167,1281.2999069151724,2.40354609929078,0.7340425531914894,1745.539003623568,0.5964539007092199,1.5,1035,3389,841,168.61279915922964,18396.486868937864,4.028877595591103,13131.126466850883,1634.3667662977095,230532.41690398322,9232860.0,0.1,1.0565620294409186,0.0258,0.00831,0.0902,128.16301453090043,2.0,0.00506258911684182,15422.745430914612,0.0104,0.1958,0,0.9245839607454419,95898.60732859011,0.8868759411181628,0.0,0.01012517823368364,2.6,0.0671,35472.31449110361,2.3,152612.4599904369,4.302297782929045,0.9979749643532633,100,0.662,80,0.05696
2033,2071,2021,1,1,94,441000.0,2,0,18.489,75,0,40.0,0,0.0,0,50480.0,12000,150,0.0,0,0,0.0,0,0.0003172640533214647,1,99271.6754199022,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,7799,471.65975522837687,618585.0,0.6499166666666667,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008030725946678535,3.91210447011552,18380.61800548302,0.5540250401056642,0.1991,111906.08695652174,0.00834799,0.4181054583310539,2.3,0.19803190666502007,0.7747215072897246,0.7789,0.022,0.027246586045255438,20,80,0.3004086386039773,139037.28,41768,20,1737.9660000000001,1.4,0.21260811250819517,0.08062496614589021,1,1,1,99278.63628804096,16.3,8.394313554844127,67729.375,0.001,4731.8,9,257384,6.960868138760583,4731800.0,7167197.987400001,1,72470.175,546622186.0000001,108248633.71898127,14893588.425094625,816.1686456951854,423479963.85592425,69408.36607598598,1,59937500.0,139394.2537858754,1,1,1,1,1,1,0.000455,1,1,1,1,1,2800.205956741933,1041.8609025894373,1281.8280253108805,2.40354609929078,0.7340425531914894,1746.2584692640983,0.5964539007092199,1.5,1035,3389,841,166.1927759732915,18947.08509697496,3.7665387419924863,13524.134926362074,1652.2145844980982,237432.1440723679,9232860.0,0.1,1.037061273676292,0.0258,0.00831,0.0902,127.131459852968,2.0,0.004771343977413578,15298.611293979304,0.0104,0.1958,0,0.9505849684316106,96067.22012774934,0.9258774526474158,0.0,0.009542687954827156,2.6,0.0671,35186.8059761524,2.3,157180.07937590755,4.467017537267668,0.9980914624090346,100,0.662,80,0.05696
2034,2071,2021,1,1,94,441000.0,2,0,18.489,75,0,40.0,0,0.0,0,50520.0,12000,150,0.0,0,0,0.0,0,0.00023010759842908776,1,102392.01055740535,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,7856,474.07763956812994,618585.0,0.6546666666666666,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008048770401570912,3.91210447011552,19027.8560193368,0.40195482797026494,0.1991,115834.34782608696,0.008278878,0.41876871103943886,2.3,0.19803014685669748,0.7747146227357191,0.7789,0.022,0.027255230407583327,20,80,0.3060330294148447,139037.28,42550,20,1737.9660000000001,1.4,0.2066195904010634,0.08059940217250357,1,1,1,102398.915294505,16.3,8.395279240594704,67729.375,0.001,4731.8,9,266419,6.904737099655089,4731800.0,7167197.987400001,1,72470.175,565875460.7,112060400.58502236,15423066.063375864,845.1840202729973,438391994.05160177,71852.44782505753,1,59937500.0,166202.71507391636,1,1,1,1,1,1,0.000455,1,1,1,1,1,2801.094361433904,1042.191352985699,1282.2347032658517,2.40354609929078,0.7340425531914894,1746.812494304204,0.5964539007092199,1.5,1035,3389,841,164.21361497956497,19511.683244432817,3.532848004485577,13927.136310813195,1668.6737185522227,244507.30882747888,9232860.0,0.1,1.0170845567949645,0.0258,0.00831,0.0902,126.10629735853581,2.0,0.004511692589121152,15175.246372868329,0.0104,0.1958,0,0.9772205909400473,96233.41290372264,0.965830886410071,0.0,0.009023385178242305,2.6,0.0671,34903.066657597155,2.3,161863.83844379103,4.637524835043657,0.9981953229643515,100,0.662,80,0.05696
2035,2071,2021,1,1,94,441000.0,2,0,18.489,75,0,40.0,0,0.0,0,50560.0,12000,150,0.0,0,0,0.0,0,0.00014710234923457147,1,105281.23236099455,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8189,475.9069203918001,618585.0,0.6824166666666667,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008063798650765428,3.91210447011552,19627.163514273598,0.2570193500839305,0.1991,119733.47826086957,0.008210901,0.4181800561771706,2.3,0.19802887008507103,0.774709627871732,0.7789,0.022,0.027261502043197047,20,80,0.30780233905611504,139037.28,42796,20,1737.9660000000001,1.4,0.20082576130777743,0.08058086520907067,1,1,1,105288.08132717475,16.3,8.377749857473303,67729.375,0.001,4731.8,9,275387,6.848966180198997,4731800.0,7167197.987400001,1,72470.175,583702220.2,115589891.13235334,15912599.268600954,872.0104399193323,452199729.7990458,74115.5357140636,1,59937500.0,196131.45536842136,1,1,1,1,1,1,0.000455,1,1,1,1,1,2801.738914530387,1042.4311005107506,1282.5297552140428,2.40354609929078,0.7340425531914894,1747.2144491321742,0.5964539007092199,1.5,1035,3389,841,162.59012270609716,20090.49025247613,3.3192904293855396,14340.279759160905,1681.7190062627926,251760.52947965072,9232860.0,0.1,0.9955045951468269,0.0258,0.00831,0.0902,125.08771199440366,2.0,0.004273482472493817,15052.67292351428,0.0104,0.1958,0,1.0044954048531731,96397.6265187022,1.007866958493053,0.0,0.008546964944987634,2.6,0.0671,34621.14772408284,2.3,166665.47051552878,4.813978780940139,0.9982906070110025,100,0.662,80,0.05696
2036,2071,2021,1,1,94,441000.0,2,0,18.489,75,0,22090.0,0,0.0,0,50600.0,12000,150,22050.0,0,0,0.05,0,6.683433759870246e-05,1,108768.41493090724,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8068,479.8944133380296,618585.0,0.6723333333333333,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008077196662401297,3.91210447011552,20350.526922709505,0.11679109806864359,0.1991,124303.91304347827,0.008144031,0.41964343931635667,2.3,0.19802805368732976,0.7747064340384789,0.7789,0.022,0.027265512274191266,20,80,0.3139805381693313,139037.28,43655,20,1737.9660000000001,1.4,0.195221729055223,0.08056901670812046,1,1,1,108775.20849245563,16.3,8.367160430781501,67729.375,0.001,4731.8,9,285899,6.793561548386913,4731800.0,7167197.987400001,1,72470.175,605217188.4000001,119849981.87697,16501556.67887173,904.2853060021707,468865649.84415835,76847.08000945755,1,59937500.0,228949.3616955961,1,1,1,1,1,1,0.000455,1,1,1,1,1,2802.151056906656,1042.584400704666,1282.718418353998,2.40354609929078,0.7340425531914894,1747.4714684822582,0.5964539007092199,1.5,1035,3389,841,161.7732756659981,20683.558226542456,3.119214293937037,14763.602463456868,1682.820401624546,259192.45897922874,9232860.0,0.1,0.9675933757489814,0.0258,0.00831,0.0902,124.07581641119835,2.0,0.004048642157579441,14930.90450194926,0.0104,0.1958,0,1.0324066242510186,96560.2166414083,1.0567115924392825,0.0,0.008097284315158881,2.6,0.0671,34341.080354483296,2.3,171585.40784424945,4.996505819650157,0.9983805431369682,100,0.662,80,0.05696
2037,2071,2021,1,1,94,463050.0,2,0,18.489,75,0,40.0,0,0.0,0,72690.0,12000,150,0.0,0,0,0.0,0,-1.1246304419364195e-05,1,112010.78725317417,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8340,481.5914996457288,618585.0,0.695,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008089488304419364,3.91210447011552,21023.12025944358,-0.019653909566947212,0.1991,128405.21739130435,0.008078242,0.41983803493620553,2.3,0.1980276827114144,0.7747049827419421,0.7789,0.022,0.0272673345466434,20,80,0.3162173483255714,139037.28,43966,20,1737.9660000000001,1.4,0.2724561402334752,0.08056363383120903,1,1,1,112017.5257794686,16.3,8.367631682310076,67729.375,0.001,4731.8,9,295332,6.7385262944235595,4731800.0,7167197.987400001,1,72470.175,625221038.1999998,123811073.37717067,17048111.214199107,934.2364945381111,484361853.60863,79386.90780645446,1,59937500.0,265254.39518805174,1,1,1,1,1,1,0.000455,1,1,1,1,1,2802.338336816396,1042.6540612106771,1282.8041479898145,2.40354609929078,0.7340425531914894,1747.5882595803268,0.5964539007092199,1.5,1035,3389,841,160.09043377053794,21290.259764486324,2.9188473502100276,15196.656593798756,1681.1510111766313,266795.23514393886,9232860.0,0.1,0.9390876669678228,0.0258,0.00831,0.0902,123.0706670476039,2.0,0.0038195143895974892,14809.947899832,0.0104,0.1958,0,1.0609123330321772,96721.9899170743,1.1065965828063102,0.0,0.0076390287791949785,2.6,0.0671,34062.88016961359,2.3,176618.44566528752,5.185070809803195,0.998472194244161,100,0.662,80,0.05696
2038,2071,2021,1,1,94,463050.0,2,0,18.489,75,0,40.0,0,0.0,0,72730.0,12000,150,0.0,0,0,0.0,0,-8.758306466890436e-05,1,115898.57779737808,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8253,486.3629326180029,618585.0,0.68775,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008101090064668904,3.91210447011552,21829.61606160303,-0.1530574142038092,0.1991,133459.56521739133,0.008013507,0.42210941582495215,2.3,0.19802774514020574,0.7747052269698959,0.7789,0.022,0.027267027889898387,20,80,0.3138582688038776,139037.28,43638,20,1737.9660000000001,1.4,0.2648869243815974,0.08056453962539155,1,1,1,115905.26165459453,16.3,8.35957707431334,67729.375,0.001,4731.8,9,306957,6.683857216461245,4731800.0,7167197.987400001,1,72470.175,649205767.0999999,128560754.19083054,17701911.757798575,970.0647643273619,502943101.15137076,82432.37427870967,1,59937500.0,304801.74596752034,1,1,1,1,1,1,0.000455,1,1,1,1,1,2802.3068208663744,1042.642338559652,1282.7897211838558,2.40354609929078,0.7340425531914894,1747.56860567076,0.5964539007092199,1.5,1035,3389,841,158.31948370569447,21910.68514819909,2.732603389785122,15639.506591997742,1676.5066576297959,274569.98932580306,9232860.0,0.1,0.9099754911748765,0.0258,0.00831,0.0902,122.07220542591857,2.0,0.0036050486845226604,14689.796080134605,0.0104,0.1958,0,1.0900245088251235,96882.08035084484,1.1575428904439662,0.0,0.007210097369045321,2.6,0.0671,33786.53098430959,2.3,181765.33293368164,5.379816383578804,0.9985579805261909,100,0.662,80,0.05696
2039,2071,2021,1,1,94,463050.0,2,0,18.489,75,0,40.0,0,0.0,0,72770.0,12000,150,0.0,0,0,0.0,0,-0.00016311205749676948,1,119172.86312373301,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8544,488.9952314569013,618585.0,0.712,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008112913057496769,3.91210447011552,22508.861159135995,-0.28502454537797234,0.1991,138068.69565217392,0.007949801,0.42182445157785814,2.3,0.19802823131265618,0.7747071289273124,0.7789,0.022,0.02726463976003138,20,80,0.3165122332657831,139037.28,44007,20,1737.9660000000001,1.4,0.2575768051276068,0.08057159431411717,1,1,1,119179.49268143055,16.3,8.331921097878181,67729.375,0.001,4731.8,9,317558,6.629557697534804,4731800.0,7167197.987400001,1,72470.175,669404654.5999999,132561019.78289749,18251076.76135723,1000.1590065223761,518592558.0557452,84997.32026533663,1,59937500.0,348236.83262211486,1,1,1,1,1,1,0.000455,1,1,1,1,1,2802.06138624686,1042.5510468679174,1282.6773705287487,2.40354609929078,0.7340425531914894,1747.4155482565561,0.5964539007092199,1.5,1035,3389,841,156.59842927267835,22544.91042826281,2.561467866989749,16092.206741777563,1668.6910014721802,282517.6745396342,9232860.0,0.1,0.8802535414222643,0.0258,0.00831,0.0902,121.08049333299829,2.0,0.0034069522948768083,14570.456478098471,0.0104,0.1958,0,1.1197464585777357,97040.39983455054,1.2095563025110376,0.0,0.006813904589753617,2.6,0.0671,33512.04989962648,2.3,187026.70054523784,5.58087914960172,0.9986372190820493,100,0.662,80,0.05696
2040,2071,2021,1,1,94,463050.0,2,0,18.489,75,0,40.0,0,0.0,0,72810.0,12000,150,0.0,0,0,0.0,0,-0.00023687948787868597,1,123115.58358711969,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8518,492.35657443453664,618585.0,0.7098333333333333,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008123979487878685,3.91210447011552,23326.786261739842,-0.4138593837139243,0.1991,143016.95652173914,0.0078871,0.42360300669250767,2.3,0.1980291366662608,0.7747106707651961,0.7789,0.022,0.02726019256854321,20,80,0.31927408246191236,139037.28,44391,20,1737.9660000000001,1.4,0.25051690467321325,0.08058473489602404,1,1,1,123122.15921866064,16.3,8.335895105171476,67729.375,0.001,4731.8,9,328939,6.575631540947771,4731800.0,7167197.987400001,1,72470.175,693726253.0,137378010.96431002,18911111.24663393,1036.3288963155392,537437130.7890561,88085.94573632629,1,59937500.0,394946.1503035454,1,1,1,1,1,1,0.000455,1,1,1,1,1,2801.604336248917,1042.3810428660288,1282.468150383737,2.40354609929078,0.7340425531914894,1747.130523711178,0.5964539007092199,1.5,1035,3389,841,154.9382560165066,23192.997724361816,2.404140085431325,16554.80138320362,1657.5052479141998,290639.0692275916,9232860.0,0.1,0.8499206828197521,0.0258,0.00831,0.0902,120.09560023137576,2.0,0.0032239180575940884,14451.937452632463,0.0104,0.1958,0,1.150079317180248,97196.99826382322,1.262638805065434,0.0,0.006447836115188177,2.6,0.0671,33239.45614105466,2.3,192403.06382866568,5.788393859760694,0.9987104327769624,100,0.662,80,0.05696
2041,2071,2021,1,1,94,463050.0,2,0,18.489,75,0,23192.5,0,0.0,0,72850.0,12000,150,23152.5,0,0,0.05,0,-0.0003088212615843418,1,126996.62758569242,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8604,495.8629095318619,618585.0,0.717,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008134201261584342,3.91210447011552,24131.936372485077,-0.5394232439080007,0.1991,148149.56521739133,0.00782538,0.4248305650050296,2.3,0.19803045125158655,0.7747158135603254,0.7789,0.022,0.027253735188088102,20,80,0.31767738839540016,139037.28,44169,20,1737.9660000000001,1.4,0.24369864971204278,0.08060382282564475,1,1,1,127003.149667619,16.3,8.324799262789659,67729.375,0.001,4731.8,9,340744,6.522081926581365,4731800.0,7167197.987400001,1,72470.175,717666226.1999998,142119766.62240916,19559085.28228933,1071.8378734694552,555987374.2953013,91126.33064699988,1,59937500.0,445598.13452220603,1,1,1,1,1,1,0.000455,1,1,1,1,1,2800.9406936485075,1042.1341948222675,1282.1643599850534,2.40354609929078,0.7340425531914894,1746.716664327464,0.5964539007092199,1.5,1035,3389,841,153.33291712966272,23854.994711169795,2.2592061462592437,17027.324545717183,1642.7461729256975,298934.77081666404,9232860.0,0.1,0.8189766330007013,0.0258,0.00831,0.0902,119.11758419756296,2.0,0.0030544379434352398,14334.245992486518,0.0104,0.1958,0,1.1810233669992987,97351.93651983973,1.3167908922487728,0.0,0.0061088758868704796,2.6,0.0671,32968.76578271899,2.3,197894.8182806316,6.002493984301976,0.9987782248226259,100,0.662,80,0.05696
2042,2071,2021,1,1,94,486202.5,2,0,18.489,75,0,40.0,0,0.0,0,96042.5,12000,150,0.0,0,0,0.0,0,-0.0003790268282281694,1,131074.02216409278,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8628,498.5369327978855,618585.0,0.719,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.00814364582822817,3.91210447011552,24977.838867056696,-0.6618480212121157,0.1991,153171.73913043478,0.007764619,0.4263884528987616,2.3,0.19803216467867973,0.7747225166661158,0.7789,0.022,0.02724531865520443,20,80,0.31915900541207365,139037.28,44375,20,1737.9660000000001,1.4,0.31242966616422174,0.08062871556172517,1,1,1,131080.49107545734,16.3,8.334018081437435,67729.375,0.001,4731.8,9,352295,6.468911364568022,4731800.0,7167197.987400001,1,72470.175,742816323.7000003,147101524.54096994,20238267.44149399,1109.0570557938706,575476531.7175363,94320.60354850421,1,59937500.0,500131.109189825,1,1,1,1,1,1,0.000455,1,1,1,1,1,2800.0757036098726,1041.8124537243054,1281.7684003698444,2.40354609929078,0.7340425531914894,1746.177241083556,0.5964539007092199,1.5,1035,3389,841,151.08035901969114,24530.933934972385,2.1254172413564043,17509.799460351212,1630.6923574441748,307405.18715504237,9232860.0,0.1,0.7905663485692654,0.0258,0.00831,0.0902,118.14649107595663,2.0,0.0028971747646250323,14217.387614435214,0.0104,0.1958,0,1.212578201907646,97505.26943696939,1.3657227523845579,0.0,0.005794349529250065,2.6,0.0671,32699.991513200992,2.3,203502.23389663806,6.223311520263978,0.99884113009415,100,0.662,80,0.05696
2043,2071,2021,1,1,94,486202.5,2,0,18.489,75,0,40.0,0,0.0,0,96082.5,12000,150,0.0,0,0,0.0,0,-0.00044759600211873203,1,135201.19470562445,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8996,502.86679689808324,618585.0,0.7496666666666667,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008152391002118732,3.91210447011552,25834.089639598642,-0.7812857115714122,0.1991,158853.47826086957,0.007704795,0.4277747011529364,2.3,0.19803426697653942,0.7747307410749702,0.7789,0.022,0.02723499194849048,20,80,0.31649784863455327,139037.28,44005,20,1737.9660000000001,1.4,0.3040036947381883,0.0806592788408689,1,1,1,135207.61082740044,16.3,8.311320796030248,67729.375,0.001,4731.8,9,365363,6.41612177597328,4731800.0,7167197.987400001,1,72470.175,768272222.3,152144226.38161743,20923887.788589388,1146.6290508146983,595204108.1297932,97553.9533224731,1,59937500.0,558741.4252652824,1,1,1,1,1,1,0.000455,1,1,1,1,1,2799.0143997971345,1041.4176918903768,1281.282575758529,2.40354609929078,0.7340425531914894,1745.515393062344,0.5964539007092199,1.5,1035,3389,841,148.72267491930484,25221.3497161712,2.012650816586354,18002.607516705655,1625.373490497248,316057.0139871077,9232860.0,0.1,0.7664171588765895,0.0258,0.00831,0.0902,117.1823559523911,2.0,0.0027660341055779636,14101.366540600615,0.0104,0.1958,0,1.2447771214978807,97656.34979598908,1.405971401872351,0.0,0.005532068211155927,2.6,0.0671,32433.143043381413,2.3,209229.74325946532,6.451109070114083,0.9988935863577688,100,0.662,80,0.05696
2044,2071,2021,1,1,94,486202.5,2,0,18.489,75,0,40.0,0,0.0,0,96122.5,12000,150,0.0,0,0,0.0,0,-0.0005146207821452985,1,139615.98866039125,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8901,506.5548113001764,618585.0,0.74175,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008160505782145298,3.91210447011552,26750.029706299436,-0.8978764309604338,0.1991,164499.13043478262,0.007645885,0.42971838478727353,2.3,0.19803674865696538,0.774740449668058,0.7789,0.022,0.0272228016749766,20,80,0.3147932698338172,139037.28,43768,20,1737.9660000000001,1.4,0.29585154134594477,0.08069538743042637,1,1,1,139622.3523799514,16.3,8.310532102720243,67729.375,0.001,4731.8,9,378348,6.363719560136489,4731800.0,7167197.987400001,1,72470.175,795501119.5999997,157538455.27855968,21655769.211092632,1186.736152767876,616306895.1103473,101012.70010858592,1,59937500.0,621478.8610926828,1,1,1,1,1,1,0.000455,1,1,1,1,1,2797.761572141912,1040.9516909801416,1280.7090788000353,2.40354609929078,0.7340425531914894,1744.7341073507725,0.5964539007092199,1.5,1035,3389,841,147.58876378092523,25927.110148230233,1.9217912427114552,18506.368346405936,1617.084369400943,324901.12967707054,9232860.0,0.1,0.741752361643446,0.0258,0.00831,0.0902,116.22529570271257,2.0,0.002662912353498248,13986.19683546481,0.0104,0.1958,0,1.2776635178087385,97805.07247090839,1.4470793972609233,0.0,0.005325824706996496,2.6,0.0671,32168.25272156906,2.3,215084.5478462207,6.686236573303369,0.9989348350586007,100,0.662,80,0.05696
